bülten no,fert no,cinsiyet,doğum tarihi gün,doğum tarihi ay,doğum tarihi yıl,yaş,doğum yeri,doğum yeri ülke kodu,uyruk,uyruk ülke kodu,yakınlık durumu,eğitim,okuma yazma durumu,eğitime devam etme durumu,devam edilen okul,çocuğun kendi masaüstü bilgisayarı,çocuğun kendi dizüstü bilgisayarı,çocuğun kendi tableti,çocuğun kendi cep telefonu,çocuğun kendi akıllı saati,çocuğun kendi oyun konsolu,bilgisayar oyunu oynama sıklığı,spor yapma sıklığı,kitap okuma sıklığı,diğer hobiler sıklığı,eğlenmek için dışarı çıkma sıklığı,internette gezinme sıklığı,tv programları izleme sıklığı,cep telefonu kullanım durumu,cep telefonu kullanım sıklığı,hafta içi cep telefonu ortalama kullanımı,hafta sonu cep telefonu ortalama kullanımı,cep telefonu konuşma amaçlı,cep telefonu mesaj amaçlı,cep telefonu sosyal medya amaçlı,cep telefonu oyun amaçlı,cep telefonu film amaçlı,cep telefonu müzik amaçlı,cep telefonu internette gezinme amaçlı,cep telefonu ders/ödev amaçlı,cep telefonu online derse katılma amaçlı,çocuk yarım saatte bir telefonunu kontrol ediyor,uyumadan son iş olarak telefon kontrol eder,uyanınca ilk iş olarak telefon kontrol eder,tv izlerken telefon kullanma,başkaları ile yemek yerken telefon kullanma,bilgisayar kullanım durumu,bilgisayar türü masaüstü,bilgisayar türü dizüstü,bilgisayar türü tablet,bilgisayar kullanım sıklığı,hafta içi ortalama bilgisayar kullanımı,hafta sonu ortalama bilgisayar kullanımı,bilgisayarda oyun oynama/indirme,bilgisayarda ders/sunum/ödev ,bilgisayarda online derse katılma,bilgisayarda müzik/film,bilgisayarda internette gezinme,bilgisayarda sosyal medya,internet kullanım durumu,internet kullanım sıklığı,hafta içi günde internet kullanım ortalaması,hafta sonu günde internet kullanım ortalaması,interneti ödev/ders amaçlı kullanma,interneti sosyal medya amaçlı kullanma,interneti eposta gönderme/alma amaçlı kullanma,interneti arama/mesaj amaçlı kullanma,interneti oyun indirme/oynama amaçlı kullanma,interneti müzik dinleme amaçlı kullanma,interneti video izleme amaçlı kullanma,interneti mal ve hizmetler hakkında bilgi amaçlı kullanma,internet üzerinden alışveriş yapma,internet üzerinden diğer,internet üzerinden diğer açıklama,sosyal medya kullanım durumu,youtube kullanımı,instagram kullanımı,twitter kullanımı,facebook kullanımı,tiktok kullanımı,snapchat kullanımı,pinterest kullanımı,diğer kullanılan sosyal medyalar,diğer kullanılan sosyal medyalar açıklama,sosyal medya kullanım sıklığı,hafta içi ortalama sosyal medya kullanımı,hafta sonu ortalama sosyal medya kullanımı,dijital oyun oynama,dijital oyun oynama sıklığı,hafta içi ortalama dijital oyun oynama,hafta sonu ortalama dijital oyun oynama,dijital oyun türü rol yapma,dijital oyun türü strateji,dijital oyun türü spor,dijital oyun türü macera,dijital oyun türü savaş,dijital oyun türü simülasyon,dijital oyunda çok fazla zaman harcama,ailesi çok fazla dijital oyun oynadığını düşünüyor,dijital oyun oynamadığı zaman kendini mutsuz hissediyor,fazla dijital oyun oynadığı için sorumluluklarını aksatıyor,planlanan süreden fazla dijital oyun oynama,ekran başında fazla zaman geçirmekten az ders çalışma,ekran başında fazla zaman geçirmekten aile ile daha az zaman geçirme,ekran başında fazla zaman geçirmekten az kitap okuma,ekran başında fazla zaman geçirmekten az uyku,ekran başında fazla zaman geçirmekten arkadasları ile az görüşme,çocuk ağırlık katsayısı
1012657571,5,1,24.0,6.0,2011,12,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,13,13,13,13,6,6,1,17.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,17.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,2.0,2.0,1,17.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2,2,1,2,2,1519.98973835996
1012657571,6,2,17.0,4.0,2013,10,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,13,13,6,13,6,13,1,16.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,1.0,1,13.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2,2,2,2,1,1519.98973835996
1012981567,3,2,8.0,12.0,2012,11,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,5,13,23,6,5,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2512.10498931186
1012981567,4,2,3.0,3.0,2015,9,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,13,13,23,5,5,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2512.10498931186
1012981567,5,2,26.0,3.0,2018,6,1,,1,,3,0,,1,0.0,2,2,2,2,2,2,5,13,13,23,5,5,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2512.10498931186
1013292089,3,2,27.0,9.0,2012,11,1,,1,,3,2,,1,3.0,2,2,1,2,2,2,6,6,13,6,6,6,6,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,17.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1,16.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,2.0,2.0,1,16.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2101.63985504489
1013292089,4,2,23.0,11.0,2016,7,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,2,13,5,6,6,6,6,5,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,17.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1,17.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,2.0,2.0,1,16.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2101.63985504489
1013603897,3,1,4.0,8.0,2015,8,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,13,23,13,13,13,5,1,13.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,,,,,,,,,,,,,1,13.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,2,1,2,1,1900.61142287209
1014114092,4,1,10.0,2.0,2012,12,1,,1,,3,2,,1,3.0,2,2,2,1,1,2,5,6,6,5,13,6,13,1,16.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2,,,,,,,,,,,,,1,16.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,1.0,3.0,1,16.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2,1,2,2,1,1578.35513076247
1014437550,2,1,13.0,3.0,2012,12,1,,1,,3,2,,1,3.0,1,1,1,1,1,1,6,6,13,13,13,6,13,1,17.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,1.0,1.0,16.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,2.0,2.0,1,16.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,2,2,2,685.78238985232
1014760464,3,2,3.0,9.0,2010,13,1,,1,,3,2,,1,3.0,2,2,1,1,2,2,13,5,13,5,13,6,5,1,16.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,2.0,2.0,1.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,2.0,1.0,1,13.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,1,2,2022.08570300413
1015087545,3,2,31.0,5.0,2008,15,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,5,29,6,6,13,6,6,1,16.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2,,,,,,,,,,,,,1,16.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,16.0,4.0,4.0,1,16.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2,1,2,2,2,2055.44436610217
1015087545,4,1,19.0,10.0,2009,14,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,23,29,23,5,6,6,13,1,16.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,1.0,2.0,2.0,17.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1,16.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,16.0,4.0,4.0,1,13.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,1,1,1,2055.44436610217
1015401894,3,1,14.0,6.0,2011,12,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,13,13,23,5,13,13,13,2,,,,,,,,,,,,,,,,,,1,1.0,2.0,2.0,13.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1,13.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,1.0,1.0,1,13.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1808.89539609025
1015401894,5,1,2.0,2.0,2015,9,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,13,6,5,6,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1808.89539609025
1015911413,3,1,7.0,3.0,2013,11,1,,1,,3,2,,1,3.0,2,2,1,2,2,2,6,5,5,5,23,6,13,1,17.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,16.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1,16.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,16.0,4.0,5.0,1,16.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1,1,2,2,954.552263499839
1015911413,4,1,21.0,12.0,2017,6,1,,1,,3,1,2.0,1,0.0,2,2,1,2,2,2,13,6,5,13,13,6,6,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,16.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1,16.0,5.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,5.0,5.0,1,16.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,1,2,2,2,954.552263499839
1016244897,4,2,8.0,2.0,2013,11,1,,1,,3,2,,1,3.0,2,1,1,1,2,2,6,6,13,6,13,6,6,1,16.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1,2.0,1.0,1.0,9.0,,,,,,,,,1,16.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,16.0,2.0,2.0,1,13.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2,2,1,2,2,1918.65726539974
1016563627,2,1,15.0,9.0,2015,8,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,2,23,13,6,13,6,23,6,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,13.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1,13.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,13.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2,2,1,2,2,1399.3684878746
1016887752,3,1,3.0,9.0,2010,13,1,,1,,3,2,,1,3.0,1,1,2,2,1,2,6,13,13,6,13,6,29,1,13.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,1.0,2.0,17.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1,17.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,17.0,3.0,3.0,1,17.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,1,1,1,2,4170.26653742411
1017199108,5,2,17.0,11.0,2009,14,1,,1,,3,3,,1,4.0,1,2,2,1,2,2,6,13,6,6,13,6,13,1,16.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1,1.0,2.0,2.0,17.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1,16.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,3.0,2.0,1,16.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2,1,2,2,656.025606555612
1018339844,6,2,25.0,10.0,2009,14,1,,1,,3,2,,1,3.0,2,2,2,2,2,2,5,5,6,13,13,13,6,1,17.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,16.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,603.39353160529
1018339844,7,2,4.0,9.0,2016,7,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,5,6,13,6,6,6,1,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,13.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,603.39353160529
1018663821,3,1,11.0,12.0,2013,10,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,5,5,5,6,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,2,1,2,2,2644.02897723934
1018663821,4,1,21.0,8.0,2015,8,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,5,5,5,6,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2644.02897723934
1019311636,4,1,5.0,6.0,2014,9,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,5,13,5,5,5,6,1,13.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,13.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1560.05965483116
1019816121,4,1,9.0,4.0,2009,14,1,,1,,3,3,,1,4.0,2,2,2,2,2,2,5,13,13,5,6,5,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,1,801.615606054538
1019816121,5,2,17.0,8.0,2010,13,1,,1,,3,3,,1,4.0,2,2,2,2,2,2,5,13,13,5,5,5,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,1,1,1,1,801.615606054538
1020138895,3,2,14.0,10.0,2010,13,1,,1,,3,2,,1,3.0,2,1,2,1,2,2,5,13,6,13,13,6,13,1,16.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,2.0,1.0,2.0,13.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,16.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,17.0,2.0,2.0,1,13.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,2591.62006014161
1020458780,5,1,7.0,7.0,2017,6,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,2,13,5,13,13,5,5,5,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,17.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1,16.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,2,,,,,,,,,,,,,1,17.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1669.55594696004
1020786420,3,2,12.0,2.0,2015,9,1,,1,,3,0,,1,2.0,2,2,1,2,2,2,6,6,13,6,6,6,6,1,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,16.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1,16.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,16.0,3.0,3.0,1,17.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,1,2,2,2436.41360927573
1021098577,4,2,12.0,1.0,2017,7,1,,1,,3,0,,1,2.0,2,2,1,2,2,2,6,5,6,6,13,6,6,1,17.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,16.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1,16.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,13.0,1.0,1.0,1,17.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,2,1429.3480537546
1021607476,4,2,15.0,7.0,2008,15,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,5,5,23,5,13,23,13,1,16.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,2.0,1.0,2.0,13.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,16.0,3.0,3.0,1,13.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,2933.97046223341
1021926504,2,1,17.0,8.0,2008,15,1,,1,,3,3,,1,4.0,1,2,2,1,1,2,13,6,23,6,6,6,13,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1,1.0,2.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,16.0,2.0,2.0,1,17.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1,2,1,2,2,2830.35291716039
1021926504,3,2,7.0,1.0,2010,14,1,,1,,3,3,,1,4.0,2,2,2,1,2,2,13,13,13,13,13,6,13,1,16.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,2.0,2.0,13.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1,16.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,16.0,4.0,5.0,1,16.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,2,2,2830.35291716039
1022251100,3,2,30.0,12.0,2016,7,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,2,6,5,6,13,5,13,6,2,,,,,,,,,,,,,,,,,,1,2.0,2.0,1.0,17.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1,17.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,17.0,3.0,3.0,1,17.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2,1,2,1,1,1876.6007459095
1022251100,4,1,3.0,7.0,2012,11,1,,1,,3,1,1.0,1,2.0,2,2,1,2,2,2,13,13,13,5,6,13,6,1,13.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2.0,2.0,1.0,17.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,16.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,16.0,1.0,1.0,1,17.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,2,2,1,1,1876.6007459095
1022570194,7,2,26.0,9.0,2008,15,1,,1,,3,3,,1,4.0,1,1,1,1,2,2,23,6,6,6,6,6,6,1,16.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,16.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,17.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,17.0,2.0,2.0,1,13.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,2,1,2,1973.20208903556
1022891426,3,2,25.0,6.0,2014,9,1,,1,,3,1,2.0,1,2.0,2,2,2,2,2,2,5,5,5,5,6,5,13,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1861.44355356496
1023403692,3,1,22.0,11.0,2014,9,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,6,13,5,23,6,6,1,17.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,1,13.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,3.0,3.0,1,17.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1,2,1,2,2,2143.37097159714
1023403692,4,2,18.0,2.0,2017,7,1,,1,,3,1,1.0,1,2.0,2,2,2,2,2,2,5,5,6,5,6,5,6,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2143.37097159714
1023731357,3,2,6.0,9.0,2016,7,1,,1,,3,1,1.0,1,2.0,2,2,1,2,1,2,5,13,13,13,6,13,13,1,16.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,16.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1,17.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,13.0,2.0,3.0,2,,,,,,,,,,,,,,,2,2,2,2,2,2376.50170446843
